 Credit reporting, 960881, Unable to get credit report/credit score, 
 Debt collection, 959584, Cont'd attempts collect debt not owed, 
 Credit reporting, 958806, Incorrect information on credit report, 
 Credit reporting, 958232, Unable to get credit report/credit score, 
 Credit card, 959384, Credit determination, 
 Bank account or service, 955945, Deposits and withdrawals, 
 Bank account or service, 956404, Problems caused by my funds being low, 
 Mortgage, 956762, Settlement process and costs, 
 Credit card, 956116, Identity theft / Fraud / Embezzlement, 
 Credit reporting, 957109, Incorrect information on credit report, 
 Bank account or service, 956208, Deposits and withdrawals, 
 Bank account or service, 958076, Using a debit or ATM card, 
 Student loan, 955430, Can't repay my loan, 
 Credit reporting, 955567, Incorrect information on credit report, 
 Debt collection, 955755, Communication tactics, 
 Debt collection, 955758, Communication tactics, 
 Debt collection, 955439, Improper contact or sharing of info, 
 Debt collection, 955485, Cont'd attempts collect debt not owed, 
 Bank account or service, 953925, Using a debit or ATM card, 
 Debt collection, 954226, Improper contact or sharing of info, 
 Bank account or service, 954312, Problems caused by my funds being low, 
 Debt collection, 954356, False statements or representation, 
 Credit reporting, 954529, Unable to get credit report/credit score, 
 Debt collection, 954896, Taking/threatening an illegal action, 
 Credit card, 951424, Billing disputes, 
 Credit card, 951545, Credit line increase/decrease, 
 Debt collection, 951749, Improper contact or sharing of info, 
 Credit reporting, 955075, Credit reporting company's investigation, 
 Debt collection, 953098, Disclosure verification of debt, 
 Credit reporting, 953142, Incorrect information on credit report, 
 Credit card, 953693, Delinquent account, 
 Debt collection, 953695, Cont'd attempts collect debt not owed, 
 Debt collection, 953696, Disclosure verification of debt, 
 Credit reporting, 953763, Incorrect information on credit report, 
 Debt collection, 953761, Disclosure verification of debt, 
 Mortgage, 952095, Other, 
 Debt collection, 952518, Taking/threatening an illegal action, 
 Student loan, 952219, Can't repay my loan, 
 Student loan, 952594, Can't repay my loan, 
 Credit card, 949432, Other, 
 Credit reporting, 951485, Incorrect information on credit report, 
 Credit reporting, 951484, Incorrect information on credit report, 
 Credit reporting, 951483, Incorrect information on credit report, 
 Credit card, 949891, Advertising and marketing, 
 Debt collection, 949804, Cont'd attempts collect debt not owed, 
 Credit reporting, 950580, Incorrect information on credit report, 
 Debt collection, 950617, Communication tactics, 
 Debt collection, 950666, False statements or representation, 
 Credit card, 948362, Delinquent account, 
 Debt collection, 948594, Cont'd attempts collect debt not owed, 
 Bank account or service, 948660, Deposits and withdrawals, 
 Debt collection, 948709, Disclosure verification of debt, 
 Debt collection, 948816, Cont'd attempts collect debt not owed, 
 Bank account or service, 947363, Deposits and withdrawals, 
 Credit reporting, 948945, Incorrect information on credit report, 
 Credit card, 949523, Transaction issue, 
 Debt collection, 949512, Disclosure verification of debt, 
 Credit card, 945629, Rewards, 
 Mortgage, 946989, Settlement process and costs, 
 Credit reporting, 947080, Credit reporting company's investigation, 
 Debt collection, 947499, Disclosure verification of debt, 
 Credit reporting, 948975, Incorrect information on credit report, 
 Credit reporting, 946188, Incorrect information on credit report, 
 Consumer loan, 946861, Managing the loan or lease, 
 Credit reporting, 944894, Incorrect information on credit report, 
 Credit reporting, 944893, Incorrect information on credit report, 
 Debt collection, 944777, False statements or representation, 
 Credit reporting, 946900, Incorrect information on credit report, 
 Credit reporting, 945089, Incorrect information on credit report, 
 Credit card, 944762, Overlimit fee, 
 Credit card, 944761, Overlimit fee, 
 Debt collection, 944059, Cont'd attempts collect debt not owed, 
 Debt collection, 944332, Disclosure verification of debt, 
 Debt collection, 944310, Cont'd attempts collect debt not owed, 
 Student loan, 942758, Dealing with my lender or servicer, 
 Debt collection, 940067, Disclosure verification of debt, 
 Debt collection, 940080, Improper contact or sharing of info, 
 Debt collection, 940223, Communication tactics, 
 Debt collection, 937698, Cont'd attempts collect debt not owed, 
 Credit reporting, 938675, Incorrect information on credit report, 
 Credit reporting, 938674, Incorrect information on credit report, 
 Credit reporting, 938673, Incorrect information on credit report, 
 Debt collection, 937002, Taking/threatening an illegal action, 
 Debt collection, 935039, False statements or representation, 
 Credit reporting, 934822, Incorrect information on credit report, 
 Bank account or service, 935941, Using a debit or ATM card, 
 Credit reporting, 936113, Credit monitoring or identity protection, 
